,idx,target,captions,path
1282,1282,51,there is a duck that is swimming in a pond of water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0048_35670.jpg
1283,1283,51,there is a duck that is floating in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0032_35931.jpg
1284,1284,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0044_35425.jpg
1285,1285,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0072_35939.jpg
1286,1286,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0076_35432.jpg
1287,1287,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0005_35437.jpg
1288,1288,51,there is a bird that is sitting on the ground by the door,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0113_35703.jpg
1289,1289,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0068_35963.jpg
1290,1290,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0122_35970.jpg
1291,1291,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0123_35469.jpg
1292,1292,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0024_35949.jpg
1293,1293,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0070_35472.jpg
1294,1294,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0086_35483.jpg
1295,1295,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0114_35493.jpg
1296,1296,51,there is a duck that is floating in the water with its head above the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0058_35503.jpg
1297,1297,51,there is a bird that is standing in the water with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0120_35764.jpg
1298,1298,51,there is a duck that is swimming in the water with leaves,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0052_35937.jpg
1299,1299,51,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0063_35529.jpg
1300,1300,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0067_36610.jpg
1301,1301,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0099_36112.jpg
1302,1302,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0046_36118.jpg
1303,1303,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0092_36121.jpg
1304,1304,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0004_36130.jpg
1305,1305,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0058_36403.jpg
1306,1306,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0022_36148.jpg
1307,1307,52,there is a duck with a yellow beak swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0057_36157.jpg
1308,1308,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0034_36149.jpg
1309,1309,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0070_36162.jpg
1310,1310,52,araffe in the water with a beak open and a long beak,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0045_36425.jpg
1311,1311,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0088_36428.jpg
1312,1312,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0075_36435.jpg
1313,1313,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0032_36439.jpg
1314,1314,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0014_36185.jpg
1315,1315,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0093_36193.jpg
1316,1316,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0028_36196.jpg
1317,1317,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0047_36203.jpg
1318,1318,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0037_36469.jpg
1319,1319,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0056_36216.jpg
1320,1320,52,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0017_36218.jpg
1321,1321,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0086_36478.jpg
1322,1322,52,there is a bird that is sitting in the water with a beak,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0085_36224.jpg
1323,1323,52,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0001_36481.jpg
1324,1324,52,there is a bird that is sitting in the sand on the beach,/shared/lisabdunlap/data/CUB_200_2011/images/053.Western_Grebe/Western_Grebe_0069_36486.jpg
1325,1325,53,there is a blue bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg
1326,1326,53,there is a blue bird standing on a mound of dirt,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0073_37148.jpg
1327,1327,53,there is a blue bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0079_36656.jpg
1328,1328,53,there is a small blue bird sitting on a stick in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0031_37173.jpg
1329,1329,53,there is a blue bird sitting on a branch with a green background,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg
1330,1330,53,there is a blue bird sitting on a branch of a plant,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0029_37197.jpg
1331,1331,53,there is a blue bird standing on the ground in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0043_37200.jpg
1332,1332,53,there is a small blue bird sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0053_36709.jpg
1333,1333,53,there is a blue bird sitting on a wooden post in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0107_36696.jpg
1334,1334,53,there is a blue bird sitting on top of a plant,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0067_36965.jpg
1335,1335,53,there is a blue bird that is sitting on a wooden deck,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0020_36967.jpg
1336,1336,53,there is a blue bird standing in the grass on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0092_36711.jpg
1337,1337,53,there is a blue bird sitting on a rock in the water,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0101_36719.jpg
1338,1338,53,araffy blue bird sitting on a barbed wire fence,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0033_36980.jpg
1339,1339,53,there is a blue bird sitting on a branch with a worm in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0009_36992.jpg
1340,1340,53,there is a small blue bird sitting on a stem of a plant,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg
1341,1341,53,there is a blue bird standing on the ground in the leaves,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0094_36995.jpg
1342,1342,53,there is a blue bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0004_14988.jpg
1343,1343,53,there is a blue bird sitting on a branch in the wild,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0072_36774.jpg
1344,1344,53,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg
1345,1345,53,there is a blue bird standing on the ground in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg
1346,1346,53,there is a blue bird sitting on a branch in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg
1347,1347,53,there is a bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0023_37069.jpg
1348,1348,53,there is a blue bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg
1349,1349,53,there is a bird that is sitting on a post in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/054.Blue_Grosbeak/Blue_Grosbeak_0038_37095.jpg
1350,1350,54,yellow bird with black and white feathers sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg
1351,1351,54,there is a small bird standing in the grass with a green beak,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0011_37913.jpg
1352,1352,54,there is a bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg
1353,1353,54,there is a bird that is sitting on a post,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg
1354,1354,54,there is a bird that is standing on a ledge in the snow,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg
1355,1355,54,there is a bird that is standing on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg
1356,1356,54,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0133_37976.jpg
1357,1357,54,there is a bird that is sitting on a branch in the snow,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0079_37979.jpg
1358,1358,54,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg
1359,1359,54,there is a bird that is sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.jpg
1360,1360,54,there is a yellow bird sitting on a branch with a black and white stripe,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0112_37922.jpg
1361,1361,54,there is a small bird that is sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0093_37608.jpg
1362,1362,54,there is a yellow bird sitting on a branch with a green beak,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0102_37927.jpg
1363,1363,54,there is a small bird that is standing on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0041_37928.jpg
1364,1364,54,there is a yellow and black bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0107_37933.jpg
1365,1365,54,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg
1366,1366,54,there is a yellow bird with a black and white face and a yellow beak,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg
1367,1367,54,there is a bird that is standing on a wooden bench,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0101_37697.jpg
1368,1368,54,there is a yellow and black bird sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0033_37707.jpg
1369,1369,54,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0022_37761.jpg
1370,1370,54,there is a bird that is standing on the ground with food,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0070_37767.jpg
1371,1371,54,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0016_37613.jpg
1372,1372,54,there is a bird that is sitting on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0046_37280.jpg
1373,1373,54,there is a yellow bird sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0065_37296.jpg
1374,1374,54,yellow bird with black and white feathers standing on a bird feeder,/shared/lisabdunlap/data/CUB_200_2011/images/055.Evening_Grosbeak/Evening_Grosbeak_0130_37813.jpg
1375,1375,55,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0006_38421.jpg
1376,1376,55,there is a red bird sitting on a white post,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0104_38362.jpg
1377,1377,55,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0058_38431.jpg
1378,1378,55,there is a red bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0048_38434.jpg
1379,1379,55,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0003_38437.jpg
1380,1380,55,there is a bird sitting on a branch of a tree with berries,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0025_38443.jpg
1381,1381,55,there is a bird that is sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0038_38956.jpg
1382,1382,55,there is a bird sitting on a branch with berries on it,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0036_38968.jpg
1383,1383,55,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0012_38466.jpg
1384,1384,55,there is a bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0068_38981.jpg
1385,1385,55,araffe bird perched on a pine branch with a blue sky in the background,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0002_38214.jpg
1386,1386,55,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0102_38216.jpg
1387,1387,55,there is a bird that is standing in the snow,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0050_38475.jpg
1388,1388,55,there is a bird sitting on a branch with berries on it,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0100_38988.jpg
1389,1389,55,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0097_38735.jpg
1390,1390,55,there is a bird that is sitting on a branch with berries,/shared/lisabdunlap/data/CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0043_38992.jpg
